0,Captain America
1,The Ancient One
2,Kaecilius
3,Doctor Strange
4,Doctor Strange
5,billy
6,Doctor Strange
7,billy
8,Doctor Strange
9,billy
10,Doctor Strange
11,billy
12,Doctor Strange
13,drbilly
14,Doctor Strange
15,Doctor Strange
16,Doctor Strange
17,Dr. Christine Palmer
18,Doctor Strange
19,Dr. Christine Palmer
20,Doctor Strange
21,Dr. Christine Palmer
22,drwest
23,Dr. Christine Palmer
24,drwest
25,Doctor Strange
26,drwest
27,Doctor Strange
28,drwest
29,Doctor Strange
30,drwest
31,Dr. Christine Palmer
32,octoberstrange
33,drwest
34,Doctor Strange
35,Dr. Christine Palmer
36,Doctor Strange
37,Dr. Christine Palmer
38,Doctor Strange
39,drwest
40,Doctor Strange
41,Dr. Christine Palmer
42,Doctor Strange
43,Dr. Christine Palmer
44,Doctor Strange
45,Dr. Christine Palmer
46,Doctor Strange
47,Dr. Christine Palmer
48,Doctor Strange
49,Dr. Christine Palmer
50,Doctor Strange
51,Dr. Christine Palmer
52,Doctor Strange
53,Dr. Christine Palmer
54,Doctor Strange
55,crhstinepalmer
56,Doctor Strange
57,Dr. Christine Palmer
58,Doctor Strange
59,Dr. Christine Palmer
60,Doctor Strange
61,Dr. Christine Palmer
62,Doctor Strange
63,Dr. Christine Palmer
64,Doctor Strange
65,Dr. Christine Palmer
66,Doctor Strange
67,Dr. Christine Palmer
68,Doctor Strange
69,billy
70,Doctor Strange
71,billy
72,Doctor Strange
73,billy
74,Doctor Strange
75,Dr. Christine Palmer
76,Doctor Strange
77,Dr. Christine Palmer
78,Doctor Strange
79,Dr. Christine Palmer
80,Doctor Strange
81,Dr. Christine Palmer
82,Doctor Strange
83,Dr. Christine Palmer
84,doctor
85,Doctor Strange
86,doctorone
87,Doctor Strange
88,doctortwo
89,Doctor Strange
90,youngdoctor
91,youngdoctor
92,Doctor Strange
93,youngdoctor
94,Doctor Strange
95,youngdoctor
96,Doctor Strange
97,youngdoctor
98,etienne
99,Doctor Strange
100,etienne
101,etienne
102,Doctor Strange
103,etienne
104,Doctor Strange
105,Dr. Christine Palmer
106,Doctor Strange
107,Dr. Christine Palmer
108,Doctor Strange
109,Dr. Christine Palmer
110,Doctor Strange
111,Dr. Christine Palmer
112,Doctor Strange
113,Dr. Christine Palmer
114,Doctor Strange
115,Dr. Christine Palmer
116,Doctor Strange
117,Dr. Christine Palmer
118,Doctor Strange
119,Dr. Christine Palmer
120,Doctor Strange
121,Dr. Christine Palmer
122,Doctor Strange
123,Dr. Christine Palmer
124,man
125,man
126,Doctor Strange
127,Jonathan Pangborn
128,Doctor Strange
129,Jonathan Pangborn
130,Doctor Strange
131,Jonathan Pangborn
132,Doctor Strange
133,Jonathan Pangborn
134,Doctor Strange
135,Doctor Strange
136,sign
137,Mordo
138,Doctor Strange
139,Dormammu
140,Doctor Strange
141,Wong
142,Doctor Strange
143,Wong
144,Doctor Strange
145,midcreditsscene
146,Thor
147,Thor
148,Doctor Strange
149,Thor
150,Doctor Strange
151,jonathan
152,Mordo
153,jonathan
154,Mordo
155,jonathan
156,Mordo
157,jonathan
158,Mordo
